Player,eff_s1,eff_s2,eff_s3,eff_delta,trajectory_type,position,team_s3,age_s3,wage_s1,wage_s3
Robin Zentner,-0.3342432011663607,0.154704527540904,0.0857957331347325,0.4200389343010932,Wage Trap,Goalkeepers,Mainz 05,29,520000,1800000
Rodri,0.2473019489915557,0.0254707709338966,2.215629539580755,1.9683275905891993,Wage Trap,Midfielders,Real Betis,24,13297527,13553507
Rodrigo Bentancur,0.0545826398484283,-0.1815662997376588,-0.3461250991961027,-0.400707739044531,Rising Star,Midfielders,Tottenham Hotspur,27,4533248,4620514
Rodrigo De Paul,0.396785940015496,0.1158713906815975,0.1062902846004778,-0.2904956554150182,Other,Midfielders,Atlético Madrid,30,6670000,6670000
Rodrigo Riquelme,-0.5830974271145646,-1.2407016343790485,-1.2659981462743843,-0.6829007191598198,Rising Star,Midfielders,Atlético Madrid,24,360000,620000
Rodrygo,0.6976621428583805,0.8636256974659435,-0.1177921650365512,-0.8154543078949317,Rising Star,Midfielders,Real Madrid,23,8330000,12500000
Rolando Mandragora,0.503325582313856,0.21055193027086,-0.0326283119858725,-0.5359538942997285,Rising Star,Midfielders,Fiorentina,27,2960000,2960000
Romain Del Castillo,-0.1654451778120176,0.0977420278052783,-0.0936336444899161,0.0718115333221015,Stable / Fair,Forwards,Brest,28,540000,1090000
Romain Perraud,0.2002925587704886,1.051257824487008,0.1874464720079274,-0.012846086762561187,Other,Defenders,Real Betis,26,1813299,1880000
Romano Schmid,-0.7517711510096134,-0.7570579574633012,-0.990700922036826,-0.23892977102721258,Persistent Bargain,Midfielders,Werder Bremen,24,210000,360000
Romelu Lukaku,0.2282129216466977,0.0703826948710997,0.0033359486824231,-0.2248769729642746,Other,Forwards,Napoli,31,10900000,7690000
Ronald Araújo,0.393738887336573,0.0896163603591162,0.1107749214668842,-0.28296396586968875,Other,Defenders,Barcelona,25,7000000,7000000
Ruben Loftus-Cheek,-0.2619587129856935,0.0094926748109944,0.1176022613049827,0.3795609742906762,Other,Midfielders,Milan,28,7253196,5130000
Rubén García,0.5627949225571083,0.3176122237318424,0.3169494852120564,-0.24584543734505188,Persistent Overvalued,Forwards,Osasuna,31,1350000,1350000
Rubén Peña,0.139656134478983,0.0749472545806799,0.1847916007510424,0.04513546627205939,Stable / Fair,Forwards,Osasuna,33,720000,830000
Rui Patrício,-0.1754085067964226,-0.0348793586070215,0.3616655065210015,0.5370740133174241,Wage Trap,Goalkeepers,Atalanta,36,3850000,1920000
Rui Silva,-0.6946104294909006,-0.7682792883486034,-0.7735269911623064,-0.07891656167140582,Persistent Bargain,Goalkeepers,Real Betis,30,900000,900000
Ryan Christie,-0.3983740043599191,-0.2091860363045636,0.1306764355280414,0.5290504398879605,Wage Trap,Midfielders,Bournemouth,29,1813299,4312479
Ryan Yates,-0.47189645981042,-0.7101434042052794,-0.2148976121366779,0.2569988476737421,Other,Midfielders,Nottingham Forest,26,1511083,3080342
Rémy Cabella,-0.3839833817745468,-0.276246472396938,-0.1899884798781599,0.19399490189638688,Other,Midfielders,Lille,34,1380000,1440000
Rémy Descamps,-1.033210588162742,-1.7650830784268283,-0.927011080621032,0.10619950754171004,Persistent Bargain,Goalkeepers,Lyon,28,120000,270000
Rúben Dias,0.3247923859475712,0.0928129951155369,-0.0802475700446052,-0.4050399559921764,Rising Star,Midfielders,Manchester City,27,10879794,11089233
Răzvan Marin,0.2329328266162136,0.1095118912358952,0.0101524803273918,-0.2227803462888218,Other,Midfielders,Cagliari,28,1280000,1280000
Sael Kumbedi,-1.3952880809134136,0.3800414441725674,0.0573447709172416,1.4526328518306553,Wage Trap,Defenders,Lyon,19,60000,480000
Samu Costa,-0.4640111963121196,0.5441892466397409,0.1727747849165162,0.6367859812286358,Wage Trap,Midfielders,Mallorca,23,180000,700000
Samuel Chukwueze,-0.7912235413327959,0.4788629236971573,0.28201926516304,1.073242806495836,Wage Trap,Midfielders,Milan,25,1100000,5130000
Samuel Gigot,0.057047871317879,-0.1513083553686947,0.3410256055702874,0.28397773425240835,Other,Defenders,Lazio,30,2270000,4070000
Samuel Iling-Junior,-0.0065114042557006,-0.4523759704614747,0.243575504337544,0.2500869085932446,Other,Midfielders,Bologna,20,640000,640000
Samuel Lino,-0.4166495818190885,-0.5697009302246538,-1.087609055130116,-0.6709594733110276,Rising Star,Midfielders,Atlético Madrid,24,1250000,1250000
Samuele Birindelli,0.5407632127688871,-0.2028628760277371,0.0393516491955114,-0.5014115635733757,Rising Star,Midfielders,Monza,25,830000,830000
Samuele Ricci,1.0357935469961426,0.6886382066888093,0.955579004926058,-0.0802145420700846,Persistent Overvalued,Midfielders,Torino,22,1850000,3330000
Sandi Lovrić,0.1320703442887083,-0.0010337450019868,-0.1588467435587084,-0.2909170878474167,Stable / Fair,Midfielders,Udinese,26,900000,900000
Santi Comesaña,0.1503959427615591,-0.4457323849866341,-0.7429931699402577,-0.8933891127018168,Rising Star,Midfielders,Villarreal,27,520000,1250000
Saúl Ñíguez,1.2380884145153566,1.1241910177729757,0.4657694887134465,-0.7723189258019101,Rising Star,Midfielders,Sevilla,29,12000000,5000000
Scott McKenna,-0.5594391769444762,-0.5651664691339509,1.082522505275687,1.6419616822201633,Wage Trap,Defenders,Las Palmas,27,1208866,2080000
Sead Kolašinac,0.0423997784232916,0.2882263426835845,0.2415610379165222,0.1991612594932306,Other,Defenders,Atalanta,31,2580000,2560000
Sean Longstaff,-0.2726432875929099,-0.5619859907335538,-0.3050856689032599,-0.03244238131034999,Other,Midfielders,Newcastle United,26,3022165,3080342
Sebastiaan Bornauw,0.5946154278866214,0.8193090768777154,0.6646161790953382,0.07000075120871685,Persistent Overvalued,Defenders,Wolfsburg,25,1830000,2820000
Sebastiano Luperto,1.1810098584511923,0.6457482601296363,0.2964315101920416,-0.8845783482591507,Rising Star,Defenders,Cagliari,27,2410000,1850000
Serge Gnabry,0.1452838222306702,0.2479332068246726,-0.0426286096567949,-0.18791243188746512,Other,Midfielders,Bayern Munich,29,18870000,18870000
Sergi Darder,0.5232988983209115,0.7210836073915701,0.5703829021533551,0.0470840038324436,Persistent Overvalued,Midfielders,Mallorca,30,1900000,2250000
Sergi Roberto,-0.6004927952076429,-0.6433717152542329,0.3654906731769909,0.9659834683846338,Wage Trap,Midfielders,Como,32,5000000,2220000
Sergio Camello,0.2582458104027374,0.3371118082358393,0.1556047840976226,-0.10264102630511482,Other,Forwards,Rayo Vallecano,23,460000,650000
Sergio Herrera,0.3794949747409575,0.1179745234065183,-0.4199204822500189,-0.7994154569909764,Rising Star,Goalkeepers,Osasuna,31,950000,950000
Silvan Widmer,-0.1056711280779847,0.1591075253078937,0.4898310378970194,0.595502165975004,Wage Trap,Midfielders,Mainz 05,31,1300000,1890000
Simone Perilli,0.4899609067100599,0.6190912843926046,0.3983127590835664,-0.09164814762649348,Persistent Overvalued,Goalkeepers,Hellas Verona,29,460000,460000
Sinaly Diomande,-0.1316542248304326,-0.2942244855967146,0.8399483727730868,0.9716025976035194,Wage Trap,Defenders,Auxerre,23,610000,820000
Solly March,-0.4169352204021024,-0.0110491632574554,-0.0574640474588772,0.3594711729432252,Other,Midfielders,Brighton,30,3022165,3080342
Son Heung-min,0.0226491330595237,-0.3043315289478592,0.0642070266125856,0.04155789355306189,Other,Forwards,Tottenham Hotspur,32,11484227,11705301
Stanislav Lobotka,0.1373590241708555,-0.1174324687031145,-0.1149205496917566,-0.25227957386261207,Stable / Fair,Midfielders,Napoli,29,3590000,3590000
Stanley N'Soki,0.1758727332888501,0.0546181071581379,-0.2348542506114448,-0.41072698390029494,Rising Star,Defenders,Hoffenheim,25,1140000,1200000
Stefan Bell,0.0707649122283342,0.2985949164013117,0.0462348442965616,-0.0245300679317726,Other,Defenders,Mainz 05,32,1800000,1800000
Stefan Lainer,0.0941094343865316,0.029144327178276,0.0037674362971209,-0.09034199808941071,Stable / Fair,Defenders,Gladbach,31,2300000,2500000
Stefan Ortega,-0.2516931528329191,-0.4290682233010265,-0.3113761659772134,-0.059683013144294306,Other,Goalkeepers,Manchester City,31,3324382,5544616
Stefan de Vrij,0.3138363615246007,0.283730565370778,0.1848251636832891,-0.1290111978413116,Other,Defenders,Inter,32,7040000,7040000
Stephan El Shaarawy,0.3378467546383614,-0.2820619396938504,-0.1703055151151087,-0.50815226975347,Rising Star,Midfielders,Roma,31,6480000,4630000
Steve Mandanda,1.008289341876791,-0.1887100118895208,0.561113747424443,-0.4471755944523481,Rising Star,Goalkeepers,Rennes,39,6550000,2280000
Steve Mounié,-0.0060353330015239,-0.1273672025298395,0.6963168363211665,0.7023521693226904,Wage Trap,Midfielders,Augsburg,29,840000,2640000
Stole Dimitrievski,-0.1467165717116199,-0.3119657343629676,0.2138052400573329,0.3605218117689528,Other,Goalkeepers,Valencia,30,660000,1240000
Suat Serdar,1.0378904867472,0.9995024035395428,0.8307423454130394,-0.2071481413341607,Persistent Overvalued,Midfielders,Hellas Verona,27,3130000,2050000
Suso,0.0122340380020489,-0.1607331978591091,-0.181063812425732,-0.1932978504277809,Stable / Fair,Midfielders,Sevilla,30,2800000,2800000
Sven Botman,0.908880668041574,0.9121187551158076,0.871685683084646,-0.03719498495692797,Persistent Overvalued,Defenders,Newcastle United,24,5439897,5544616
Sven Ulreich,-0.1906857615102151,-0.6057763097263322,-0.379768803505863,-0.1890830419956479,Other,Goalkeepers,Bayern Munich,35,2000000,2000000
Séamus Coleman,-0.2644953204187903,-0.1859468810466875,-0.1968311641815106,0.06766415623727973,Other,Defenders,Everton,35,3324382,3388377
Taiwo Awoniyi,0.412567544061261,-0.0511301131131656,0.3860459268643854,-0.026521617196875624,Other,Forwards,Nottingham Forest,26,3022165,3080342
Takefusa Kubo,0.4539204552779896,0.0627683249433381,0.3493266163235571,-0.10459383895443247,Other,Midfielders,Real Sociedad,23,2000000,2500000
Takuma Asano,-2.749275453891025,-0.752254171229664,-0.1815288943843906,2.5677465595066344,Wage Trap,Midfielders,Mallorca,29,50000,840000
Takumi Minamino,0.9321445465122462,0.3485638619527105,0.3478136388349213,-0.5843309076773249,Rising Star,Midfielders,Monaco,29,4600000,4600000
Tariq Lamptey,0.8831124753698258,0.5546923605779401,0.2860401197513447,-0.5970723556184812,Rising Star,Midfielders,Brighton,23,2115516,2156240
Teun Koopmeiners,0.2603926760258108,0.0533344380634641,0.2693093666811634,0.00891669065535261,Other,Midfielders,Juventus,26,1920000,5770000
Theo Hernández,0.5045247516723368,0.2362935235760375,0.1073661886281502,-0.3971585630441866,Other,Midfielders,Milan,26,5130000,5130000
Thibault De Smet,-1.183831092261931,0.1481028099650014,0.268626246884871,1.452457339146802,Wage Trap,Defenders,Reims,26,150000,720000
Thibaut Courtois,1.182836361152951,1.8263371697737565,0.9717136509899243,-0.21112271016302675,Persistent Overvalued,Goalkeepers,Real Madrid,32,15000000,15000000
Thierry Correia,0.6304092298977757,0.3535933916881681,0.3470442320897682,-0.2833649978080075,Persistent Overvalued,Defenders,Valencia,25,1840000,1840000
Thijs Dallinga,-1.0539583258713243,-1.355081581650241,0.6476486446286707,1.701606970499995,Wage Trap,Forwards,Bologna,23,120000,2960000
Thomas Meunier,1.021804078589808,0.5674231006552493,0.8758702911346674,-0.14593378745514052,Persistent Overvalued,Defenders,Lille,32,10000000,4540000
Thomas Müller,0.0509106384720681,0.0071026043962376,0.1056571230787035,0.05474648460663539,Stable / Fair,Midfielders,Bayern Munich,34,20500000,20500000
Thomas Partey,0.3153082186266278,0.4079672037541293,0.0785228086736111,-0.23678540995301667,Other,Midfielders,Arsenal,31,12088660,12321370
Théo Sainte-Luce,0.4873827502310597,0.304029467402918,-0.0519757859249061,-0.5393585361559659,Rising Star,Defenders,Montpellier,25,360000,360000
Tiago Tomás,-0.6126428950146732,0.162273911258973,-0.2471644072726988,0.36547848774197433,Other,Midfielders,Wolfsburg,22,120000,1500000
Tim Oermann,0.7020712368436008,0.3313852015053093,-0.221738951177624,-0.9238101880212248,Rising Star,Defenders,Bochum,20,270000,270000
Timothy Castagne,0.1512094782648514,0.085802070751118,0.1044678403819663,-0.0467416378828851,Stable / Fair,Midfielders,Fulham,28,3928815,4004445
Timothy Weah,0.1369666192669516,0.1094305157282402,-0.3650431895936563,-0.5020098088606079,Rising Star,Midfielders,Juventus,24,700000,2560000
Tom Bischof,-0.7778291110373949,-0.917360921325459,-1.3961639452778307,-0.6183348342404358,Rising Star,Midfielders,Hoffenheim,19,80000,140000
Tom Cairney,-0.5209210232861956,-0.7219574064670802,-0.7049147029284537,-0.1839936796422581,Persistent Bargain,Midfielders,Fulham,33,1813299,1848205
Tommaso Augello,-0.8652657686377303,-0.2597268183328811,-0.4149278604991018,0.4503379081386285,Wage Trap,Midfielders,Cagliari,29,460000,930000
Tommaso Pobega,-0.0106486786793738,-0.1388432719445518,0.3740274538763231,0.3846761325556969,Other,Midfielders,Bologna,25,1850000,1850000
Tomáš Souček,-0.1251749804982012,-0.0448167374983707,-0.1713741626359457,-0.046199182137744516,Stable / Fair,Midfielders,West Ham United,29,3928815,5544616
Toni Lato,0.4620454733708641,0.9571223003188116,0.8657109715334759,0.40366549816261177,Wage Trap,Defenders,Mallorca,26,1760000,1500000
Tosin Adarabioyo,0.0477947846161175,-0.0980747232801242,-0.3726433779460851,-0.42043816256220257,Rising Star,Defenders,Chelsea,26,2417732,7392822
Toti Gomes,-0.4603794653376383,-0.8983210993957957,-0.1584822311915701,0.30189723414606817,Other,Defenders,Wolves,25,604433,1540171
Trent Alexander-Arnold,0.9454220293981804,0.774749953842294,0.5770633299532069,-0.36835869944497357,Persistent Overvalued,Defenders,Liverpool,25,10879794,11089233
Tuta,-1.4360626746243152,0.3324503510834127,0.1567409493683662,1.5928036239926815,Wage Trap,Midfielders,Eintracht Frankfurt,25,210000,1500000
Tyler Adams,0.4228865589487665,0.9272353966566717,0.5131361153189662,0.09024955637019971,Persistent Overvalued,Midfielders,Bournemouth,25,3324382,3696411
Tyrick Mitchell,0.1267998101935603,-0.1161006244630655,-0.3902535831690539,-0.5170533933626142,Rising Star,Midfielders,Crystal Palace,24,2417732,2464274
Téji Savanier,0.3337278754281456,0.1152792265526247,0.186127271617261,-0.14760060381088458,Other,Midfielders,Montpellier,32,1320000,1320000
Unai López,0.1213457583174566,-0.1080433819690522,-0.3025804652609256,-0.42392622357838217,Rising Star,Midfielders,Rayo Vallecano,28,540000,540000
Unai Núñez,0.81077238647614,0.392080685264105,0.2393187877260238,-0.5714535987501163,Rising Star,Defenders,Athletic Club,27,2240000,1700000
Unai Simón,0.7561145678106165,0.6827777526390566,0.7384582009161367,-0.017656366894479802,Persistent Overvalued,Goalkeepers,Athletic Club,27,4280000,4280000
Valentin Gendrey,-1.5597333734558223,-1.8043988704313083,0.6174747257594095,2.177208099215232,Wage Trap,Midfielders,Hoffenheim,24,120000,2260000
Valentin Rongier,0.3026114429646895,0.3764819651755715,0.405874504723533,0.10326306175884348,Persistent Overvalued,Midfielders,Marseille,29,3960000,3960000
Valentino Lazaro,0.2756139205259273,-0.0711367760361003,-0.2301077421694444,-0.5057216626953718,Rising Star,Midfielders,Torino,28,1920000,1920000
Valentín Castellanos,0.1478310629909689,-0.4026836638637601,-0.721753981969325,-0.869585044960294,Rising Star,Forwards,Lazio,25,910000,2310000
Valery Fernández,-0.8105243710009447,-0.4123671146067043,-0.171212273532765,0.6393120974681796,Wage Trap,Midfielders,Mallorca,24,160000,360000
Vanderson,0.9039963371769826,0.6184514242456398,0.4096266871373029,-0.4943696500396797,Rising Star,Defenders,Monaco,23,3000000,3000000
Vanja Milinković-Savić,-0.1494695442070828,-0.3481004151009887,-0.1860992713276683,-0.03662972712058549,Other,Goalkeepers,Torino,27,1300000,1300000
Vedat Muriqi,1.0014543635913284,0.9197562492252782,0.970332429263145,-0.031121934328183443,Persistent Overvalued,Forwards,Mallorca,30,4580000,4580000
Vicente Guaita,0.1216837646518147,0.1746505735575176,0.0012629877067507,-0.12042077694506399,Stable / Fair,Goalkeepers,Celta Vigo,37,4533248,2400000
Victor Lindelöf,-0.1733211161567478,-0.2970287932136735,-0.3436488496573258,-0.17032773350057798,Other,Defenders,Manchester Utd,30,7253196,7392822
Vincenzo Grifo,-0.0299446702442427,-0.0770659641740181,-0.2662967233660733,-0.2363520531218306,Other,Midfielders,Freiburg,31,950000,950000
Vinicius Júnior,1.4072607751227988,1.2885112203307916,1.1429514412957644,-0.26430933382703437,Persistent Overvalued,Forwards,Real Madrid,24,20830000,20830000
Virgil van Dijk,0.4708584831585316,0.3832819261768172,0.3129130535541975,-0.1579454296043341,Persistent Overvalued,Defenders,Liverpool,33,13297527,13553507
Vitaliy Mykolenko,0.2484230790054731,-0.0022981451000276,-0.2022342639531889,-0.450657342958662,Rising Star,Defenders,Everton,25,3505712,3573197
Vitaly Janelt,0.2345363232228852,-0.2015577492787663,-0.2169914085706139,-0.4515277317934991,Rising Star,Midfielders,Brentford,26,1813299,1848205
Vitinha,0.2177512225059725,-0.181774027917374,-0.2865467465191411,-0.5042979690251136,Rising Star,Midfielders,Paris Saint-Germain,24,5450000,5450000
Vladimír Coufal,-0.5672995553345537,-0.8143404149097666,-0.5847321437170798,-0.01743258838252615,Persistent Bargain,Midfielders,West Ham United,31,2115516,2156240
Wahbi Khazri,1.3419851732837458,1.2752879265692716,1.684477153736628,0.3424919804528823,Persistent Overvalued,Forwards,Montpellier,33,3000000,3000000
Waldemar Anton,-0.4939790812164126,-0.6885445671870816,-0.1964120835023113,0.29756699771410133,Other,Defenders,Dortmund,28,750000,3960000
Warren Zaïre-Emery,-1.1845856665920724,-1.7354798825733493,1.3897484963367432,2.5743341629288157,Wage Trap,Midfielders,Paris Saint-Germain,18,250000,8400000
Wataru Endo,-0.7908790956101459,-0.8743306067009513,-0.6384001526622161,0.15247894294792985,Persistent Bargain,Midfielders,Liverpool,31,660000,3080342
Wesley Saïd,-0.5171467260674536,-1.3600230324943308,-0.8744242635582378,-0.35727753749078417,Persistent Bargain,Forwards,Lens,29,430000,540000
Wilfried Singo,-1.093504265903169,0.144861848252642,-0.0453392494180544,1.0481650164851146,Wage Trap,Defenders,Monaco,23,260000,1840000
Will Hughes,-0.3237942756959349,-0.7068884138979996,-0.4641796661293185,-0.1403853904333836,Persistent Bargain,Midfielders,Crystal Palace,29,2115516,3080342
Willi Orban,-0.5021408763145239,0.0560985296785823,-0.1916431948182833,0.3104976814962406,Other,Defenders,RB Leipzig,31,4200000,6600000
William Carvalho,-0.0990454187888492,0.0218576314180101,0.0652207769168669,0.1642661957057161,Stable / Fair,Midfielders,Real Betis,32,2350000,2350000
Willian,-0.5005145957376858,0.2517708764924151,0.7212722581928421,1.2217868539305279,Wage Trap,Midfielders,Fulham,35,2417732,5495083
Wilson Odobert,-0.8615385212807567,0.0354893826673912,-0.278539567474386,0.5829989538063707,Wage Trap,Forwards,Tottenham Hotspur,19,40000,1540171
Wladimiro Falcone,-1.4510252758375568,0.4458831933687666,0.2599701780864407,1.7109954539239975,Wage Trap,Goalkeepers,Lecce,29,150000,1110000
Wojciech Szczęsny,0.8777478520579436,0.7594000604039177,-0.4184145127271286,-1.2961623647850722,Rising Star,Goalkeepers,Barcelona,34,12040000,3000000
Xaver Schlager,0.4721190505769286,-0.0306104768074675,0.1803540067206199,-0.2917650438563087,Other,Midfielders,RB Leipzig,26,4000000,4000000
Yacine Adli,-0.4091389663526144,-0.7404415822701527,-0.5497216098658022,-0.14058264351318783,Persistent Bargain,Midfielders,Fiorentina,24,1030000,1030000
Yan Couto,0.019815220308331,0.1913483332704117,-0.5327054666418523,-0.5525206869501833,Rising Star,Midfielders,Dortmund,22,260000,1140000
Yangel Herrera,0.4847881399208038,0.0684264801427492,-0.1003792734449344,-0.5851674133657382,Rising Star,Midfielders,Girona,26,1100000,1100000
Yannick Gerhardt,0.156807083348534,0.0815463710570902,0.4861835106192647,0.3293764272707307,Other,Midfielders,Wolfsburg,30,3600000,3600000
Yannik Keitel,-1.2375831409755556,-1.002378408307436,0.1248517083679079,1.3624348493434635,Wage Trap,Midfielders,Stuttgart,24,70000,750000
Yehvann Diouf,0.3457709610704764,0.0101499410167527,0.0400422163810727,-0.3057287446894037,Other,Goalkeepers,Reims,24,600000,600000
Yeray Álvarez,0.5419994721757568,0.5750890565574291,0.3158530945146172,-0.22614637766113965,Persistent Overvalued,Defenders,Athletic Club,29,2400000,2400000
Yeremi Pino,0.7016067766194425,0.8244412344704752,0.2359293573017478,-0.4656774193176947,Rising Star,Midfielders,Villarreal,21,1350000,1350000
Yoane Wissa,0.3706974038954609,-0.4603331946489319,-0.5350535073024254,-0.9057509111978863,Rising Star,Forwards,Brentford,27,1511083,1540171
Yoann Salmier,-0.0287594335110554,0.1521997359266649,0.1732621232673601,0.2020215567784155,Stable / Fair,Defenders,Le Havre,31,660000,700000
Youri Tielemans,-0.3220369859659282,0.4683509351809434,0.1201374905979815,0.44217447656390974,Wage Trap,Midfielders,Aston Villa,27,2115516,9241027
Youssouf Fofana,-1.5597311222050705,-1.076269202515018,0.3015674653661797,1.8612985875712502,Wage Trap,Midfielders,Milan,25,280000,5560000
Youssouf Sabaly,-0.5979036452515327,-0.7147408370533022,-0.8295012943025171,-0.23159764905098434,Persistent Bargain,Defenders,Real Betis,31,850000,850000
Youssoufa Moukoko,-1.4690220841668804,1.1934853274280537,1.3108121032143227,2.779834187381203,Wage Trap,Forwards,Nice,19,240000,3000000
Yunis Abdelhamid,0.1764845553992735,0.1844834939272068,0.6285203861451141,0.4520358307458406,Wage Trap,Defenders,Saint-Étienne,36,1200000,1090000
Yunus Musah,1.053737006354524,0.547352372668195,0.3343189528520724,-0.7194180535024515,Rising Star,Midfielders,Milan,21,1500000,2560000
Yuri Berchiche,0.9044021235326856,0.9321902317119496,0.8566009864308821,-0.04780113710180345,Persistent Overvalued,Defenders,Athletic Club,34,4280000,4280000
Yussuf Poulsen,0.4137372007962696,0.6424313890892392,-0.0333313236856742,-0.4470685244819438,Rising Star,Midfielders,RB Leipzig,30,4000000,6600000
Yves Bissouma,-0.1595041513175168,-0.5563453838008954,-0.569410783685619,-0.4099066323681022,Rising Star,Midfielders,Tottenham Hotspur,27,3324382,3388377
Zakaria Aboukhlal,-0.0878951767737064,0.0457504456322794,-0.5022022612210559,-0.41430708444734954,Rising Star,Midfielders,Toulouse,24,300000,300000
Zeki Çelik,-0.0625544297171991,-0.0962133500765585,-0.4993251125952547,-0.4367706828780556,Rising Star,Midfielders,Roma,27,2560000,2560000
Álex Berenguer,-0.1441461207301504,-0.3213539232905429,-0.91159489895543,-0.7674487782252796,Rising Star,Midfielders,Athletic Club,29,1700000,1250000
Álex Remiro,0.4115654128711483,-0.0163055103424341,0.1268281327751719,-0.2847372800959764,Other,Goalkeepers,Real Sociedad,29,2800000,2800000
Álvaro García,0.5819710072607176,0.4891662275544739,0.3168659586490854,-0.2651050486116322,Persistent Overvalued,Midfielders,Rayo Vallecano,31,1450000,1450000
Álvaro Morata,0.3882654220886969,0.4865834369275195,0.4339986805092248,0.04573325842052789,Persistent Overvalued,Forwards,Milan,31,9800000,8330000
Ángel Correa,-0.2097197981008332,-0.3265840270548672,-0.2901705201741613,-0.0804507220733281,Other,Forwards,Atlético Madrid,29,3500000,3500000
Éder Militão,-0.143143428200549,-0.0248235186525622,0.3798124540948357,0.5229558822953847,Wage Trap,Defenders,Real Madrid,26,7290000,14580000
Éderson,1.7288807464310576,1.419872329615215,1.1653811635936524,-0.5634995828374052,Rising Star,Midfielders,Atalanta,25,6044330,6160685
Óscar Mingueza,0.7153224301624128,0.2496113859164772,0.0318550310696554,-0.6834673990927574,Rising Star,Midfielders,Celta Vigo,25,1140000,1150000
Óscar Rodríguez Arnaiz,0.1923749811177284,0.2656480700478738,0.8185406786453644,0.626165697527636,Wage Trap,Midfielders,Leganés,26,1150000,1040000
Óscar Trejo,-0.3358359947881659,-0.3476866220435095,-0.114281275056058,0.22155471973210789,Other,Midfielders,Rayo Vallecano,36,510000,510000
Óscar Valentín,-0.3101286521491264,0.2648441094521256,0.278832817015747,0.5889614691648735,Wage Trap,Midfielders,Rayo Vallecano,29,400000,880000
Óscar de Marcos,0.0656503087439759,0.0881554091672711,-0.248869868817227,-0.3145201775612029,Other,Defenders,Athletic Club,35,1800000,1250000
İlkay Gündoğan,-0.3912517038466365,0.0427700804412864,0.0237953234660572,0.4150470273126937,Wage Trap,Midfielders,Manchester City,33,8462062,14169575
Łukasz Fabiański,-0.3020793260531302,0.1553304350974613,0.0351713297150766,0.3372506557682068,Other,Goalkeepers,West Ham United,39,3928815,4004445
Łukasz Skorupski,-0.1443262938079748,-0.0163216246895601,-0.0791710140952606,0.06515527971271419,Stable / Fair,Goalkeepers,Bologna,33,1670000,1670000
