target_team,season,club_annual_eur,position_group,suggested_player,current_team,comp,current_wage_EUR,efficiency_score,efficiency_pct,wage_as_pct_of_bill,value_rating
Empoli,2024-2025,20900000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.007177033492822967,Exceptional
Empoli,2024-2025,20900000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.00861244019138756,Exceptional
Empoli,2024-2025,20900000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.010047846889952153,Exceptional
Empoli,2024-2025,20900000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0014354066985645933,Exceptional
Empoli,2024-2025,20900000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.014738468899521531,Exceptional
Empoli,2024-2025,20900000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.014738468899521531,Exceptional
Empoli,2024-2025,20900000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.024880382775119617,Exceptional
Empoli,2024-2025,20900000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.0066985645933014355,Exceptional
Empoli,2024-2025,20900000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.01818181818181818,Exceptional
Empoli,2024-2025,20900000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.0066985645933014355,Exceptional
Empoli,2024-2025,20900000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.022488038277511963,Exceptional
Empoli,2024-2025,20900000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.005741626794258373,Exceptional
Empoli,2024-2025,20900000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.00909090909090909,Exceptional
Empoli,2024-2025,20900000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.006220095693779904,Exceptional
Empoli,2024-2025,20900000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.007655502392344498,Exceptional
Empoli,2024-2025,20900000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.034928229665071774,Exceptional
Empoli,2024-2025,20900000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.029476937799043063,Exceptional
Lecce,2024-2025,20740000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.009643201542912247,Exceptional
Lecce,2024-2025,20740000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.08678881388621022,Exceptional
Lecce,2024-2025,20740000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.017839922854387655,Exceptional
Lecce,2024-2025,20740000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.007232401157184185,Exceptional
Lecce,2024-2025,20740000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.008678881388621022,Exceptional
Lecce,2024-2025,20740000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.010125361620057859,Exceptional
Lecce,2024-2025,20740000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0014464802314368371,Exceptional
Lecce,2024-2025,20740000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.014852169720347155,Exceptional
Lecce,2024-2025,20740000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.014852169720347155,Exceptional
Lecce,2024-2025,20740000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.02507232401157184,Exceptional
Lecce,2024-2025,20740000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.006750241080038573,Exceptional
Lecce,2024-2025,20740000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.01832208293153327,Exceptional
Lecce,2024-2025,20740000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.006750241080038573,Exceptional
Lecce,2024-2025,20740000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.02266152362584378,Exceptional
Lecce,2024-2025,20740000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.0057859209257473485,Exceptional
Lecce,2024-2025,20740000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.009161041465766635,Exceptional
Lecce,2024-2025,20740000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.00626808100289296,Exceptional
Lecce,2024-2025,20740000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.007714561234329798,Exceptional
Lecce,2024-2025,20740000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.0351976856316297,Exceptional
Lecce,2024-2025,20740000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.02970433944069431,Exceptional
Hellas Verona,2024-2025,20730000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.00964785335262904,Exceptional
Hellas Verona,2024-2025,20730000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.08683068017366136,Exceptional
Hellas Verona,2024-2025,20730000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.017848528702363725,Exceptional
Hellas Verona,2024-2025,20730000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.00723589001447178,Exceptional
Hellas Verona,2024-2025,20730000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.008683068017366137,Exceptional
Hellas Verona,2024-2025,20730000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.010130246020260492,Exceptional
Hellas Verona,2024-2025,20730000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.001447178002894356,Exceptional
Hellas Verona,2024-2025,20730000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.014859334298118669,Exceptional
Hellas Verona,2024-2025,20730000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.014859334298118669,Exceptional
Hellas Verona,2024-2025,20730000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.025084418716835505,Exceptional
Hellas Verona,2024-2025,20730000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.006753497346840328,Exceptional
Hellas Verona,2024-2025,20730000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.018330921369995177,Exceptional
Hellas Verona,2024-2025,20730000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.006753497346840328,Exceptional
Hellas Verona,2024-2025,20730000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.022672455378678243,Exceptional
Hellas Verona,2024-2025,20730000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.005788712011577424,Exceptional
Hellas Verona,2024-2025,20730000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.009165460684997588,Exceptional
Hellas Verona,2024-2025,20730000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.006271104679208876,Exceptional
Hellas Verona,2024-2025,20730000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.007718282682103232,Exceptional
Hellas Verona,2024-2025,20730000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.035214664737095995,Exceptional
Hellas Verona,2024-2025,20730000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.029718668596237337,Exceptional
Alavés,2024-2025,19090000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.010476689366160294,Exceptional
Alavés,2024-2025,19090000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.09429020429544265,Exceptional
Alavés,2024-2025,19090000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.019381875327396544,Exceptional
Alavés,2024-2025,19090000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.00785751702462022,Exceptional
Alavés,2024-2025,19090000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.009429020429544265,Exceptional
Alavés,2024-2025,19090000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.011000523834468309,Exceptional
Alavés,2024-2025,19090000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.001571503404924044,Exceptional
Alavés,2024-2025,19090000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.0161358826610791,Exceptional
Alavés,2024-2025,19090000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.0161358826610791,Exceptional
Alavés,2024-2025,19090000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.027239392352016764,Exceptional
Alavés,2024-2025,19090000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.007333682556312206,Exceptional
Alavés,2024-2025,19090000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.01990570979570456,Exceptional
Alavés,2024-2025,19090000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.007333682556312206,Exceptional
Alavés,2024-2025,19090000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.02462022001047669,Exceptional
Alavés,2024-2025,19090000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.006286013619696176,Exceptional
Alavés,2024-2025,19090000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.00995285489785228,Exceptional
Alavés,2024-2025,19090000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.006809848088004191,Exceptional
Alavés,2024-2025,19090000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.008381351492928235,Exceptional
Alavés,2024-2025,19090000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.03823991618648507,Exceptional
Alavés,2024-2025,19090000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.0322717653221582,Exceptional
Valladolid,2024-2025,18430000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.010851871947911014,Exceptional
Valladolid,2024-2025,18430000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.09766684753119913,Exceptional
Valladolid,2024-2025,18430000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.020075963103635377,Exceptional
Valladolid,2024-2025,18430000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.008138903960933261,Exceptional
Valladolid,2024-2025,18430000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.009766684753119913,Exceptional
Valladolid,2024-2025,18430000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.011394465545306565,Exceptional
Valladolid,2024-2025,18430000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0016277807921866521,Exceptional
Valladolid,2024-2025,18430000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.016713727618014106,Exceptional
Valladolid,2024-2025,18430000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.016713727618014106,Exceptional
Valladolid,2024-2025,18430000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.02821486706456864,Exceptional
Valladolid,2024-2025,18430000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.007596310363537711,Exceptional
Valladolid,2024-2025,18430000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.020618556701030927,Exceptional
Valladolid,2024-2025,18430000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.007596310363537711,Exceptional
Valladolid,2024-2025,18430000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.025501899077590883,Exceptional
Valladolid,2024-2025,18430000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.0065111231687466084,Exceptional
Valladolid,2024-2025,18430000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.010309278350515464,Exceptional
Valladolid,2024-2025,18430000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.00705371676614216,Exceptional
Valladolid,2024-2025,18430000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.008681497558328812,Exceptional
Valladolid,2024-2025,18430000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.0396093326098752,Exceptional
Valladolid,2024-2025,18430000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.03342745523602821,Exceptional
Reims,2024-2025,16890000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.011841326228537596,Exceptional
Reims,2024-2025,16890000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.021906453522794554,Exceptional
Reims,2024-2025,16890000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.008880994671403197,Exceptional
Reims,2024-2025,16890000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.010657193605683837,Exceptional
Reims,2024-2025,16890000,Defenders,Reinildo Mandava,Atlético Madrid,La Liga,800000,-1.5076504523788277,-77.85703732967337,0.047365304914150384,Exceptional
Reims,2024-2025,16890000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.012433392539964476,Exceptional
Reims,2024-2025,16890000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0017761989342806395,Exceptional
Reims,2024-2025,16890000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.01823765541740675,Exceptional
Reims,2024-2025,16890000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.01823765541740675,Exceptional
Reims,2024-2025,16890000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.03078744819419775,Exceptional
Reims,2024-2025,16890000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.008288928359976317,Exceptional
Reims,2024-2025,16890000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.022498519834221433,Exceptional
Reims,2024-2025,16890000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.008288928359976317,Exceptional
Reims,2024-2025,16890000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.027827116637063352,Exceptional
Reims,2024-2025,16890000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.007104795737122558,Exceptional
Reims,2024-2025,16890000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.011249259917110717,Exceptional
Reims,2024-2025,16890000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.0076968620485494375,Exceptional
Reims,2024-2025,16890000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.009473060982830076,Exceptional
Reims,2024-2025,16890000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.04322084073416223,Exceptional
Reims,2024-2025,16890000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.0364753108348135,Exceptional
Leganés,2024-2025,16640000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.01201923076923077,Exceptional
Leganés,2024-2025,16640000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.022235576923076924,Exceptional
Leganés,2024-2025,16640000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.009014423076923076,Exceptional
Leganés,2024-2025,16640000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.010817307692307692,Exceptional
Leganés,2024-2025,16640000,Defenders,Reinildo Mandava,Atlético Madrid,La Liga,800000,-1.5076504523788277,-77.85703732967337,0.04807692307692308,Exceptional
Leganés,2024-2025,16640000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.012620192307692308,Exceptional
Leganés,2024-2025,16640000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.018511658653846155,Exceptional
Leganés,2024-2025,16640000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.018511658653846155,Exceptional
Leganés,2024-2025,16640000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.03125,Exceptional
Leganés,2024-2025,16640000,Midfielders,Þórir Jóhann Helgason,Lecce,Serie A,60000,-1.9322275445785664,-85.51747657568312,0.003605769230769231,Exceptional
Leganés,2024-2025,16640000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.008413461538461538,Exceptional
Leganés,2024-2025,16640000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.02283653846153846,Exceptional
Leganés,2024-2025,16640000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.008413461538461538,Exceptional
Leganés,2024-2025,16640000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.028245192307692308,Exceptional
Leganés,2024-2025,16640000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.007211538461538462,Exceptional
Leganés,2024-2025,16640000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.01141826923076923,Exceptional
Leganés,2024-2025,16640000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.0078125,Exceptional
Leganés,2024-2025,16640000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.009615384615384616,Exceptional
Leganés,2024-2025,16640000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.043870192307692304,Exceptional
Leganés,2024-2025,16640000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.03702331730769231,Exceptional
Auxerre,2024-2025,16050000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.012461059190031152,Exceptional
Auxerre,2024-2025,16050000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.023052959501557634,Exceptional
Auxerre,2024-2025,16050000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.009345794392523364,Exceptional
Auxerre,2024-2025,16050000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.011214953271028037,Exceptional
Auxerre,2024-2025,16050000,Defenders,Reinildo Mandava,Atlético Madrid,La Liga,800000,-1.5076504523788277,-77.85703732967337,0.04984423676012461,Exceptional
Auxerre,2024-2025,16050000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.013084112149532711,Exceptional
Auxerre,2024-2025,16050000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.001869158878504673,Exceptional
Auxerre,2024-2025,16050000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.01919214953271028,Exceptional
Auxerre,2024-2025,16050000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.01919214953271028,Exceptional
Auxerre,2024-2025,16050000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.032398753894081,Exceptional
Auxerre,2024-2025,16050000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.008722741433021807,Exceptional
Auxerre,2024-2025,16050000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.02367601246105919,Exceptional
Auxerre,2024-2025,16050000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.008722741433021807,Exceptional
Auxerre,2024-2025,16050000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.029283489096573207,Exceptional
Auxerre,2024-2025,16050000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.007476635514018692,Exceptional
Auxerre,2024-2025,16050000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.011838006230529595,Exceptional
Auxerre,2024-2025,16050000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.00809968847352025,Exceptional
Auxerre,2024-2025,16050000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.009968847352024923,Exceptional
Auxerre,2024-2025,16050000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.04548286604361371,Exceptional
Auxerre,2024-2025,16050000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.03838429906542056,Exceptional
Heidenheim,2024-2025,15800000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.012658227848101266,Exceptional
Heidenheim,2024-2025,15800000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.02341772151898734,Exceptional
Heidenheim,2024-2025,15800000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.00949367088607595,Exceptional
Heidenheim,2024-2025,15800000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.01139240506329114,Exceptional
Heidenheim,2024-2025,15800000,Defenders,Reinildo Mandava,Atlético Madrid,La Liga,800000,-1.5076504523788277,-77.85703732967337,0.05063291139240506,Exceptional
Heidenheim,2024-2025,15800000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.013291139240506329,Exceptional
Heidenheim,2024-2025,15800000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0018987341772151898,Exceptional
Heidenheim,2024-2025,15800000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.019495822784810126,Exceptional
Heidenheim,2024-2025,15800000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.019495822784810126,Exceptional
Heidenheim,2024-2025,15800000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.03291139240506329,Exceptional
Heidenheim,2024-2025,15800000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.008860759493670886,Exceptional
Heidenheim,2024-2025,15800000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.024050632911392405,Exceptional
Heidenheim,2024-2025,15800000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.008860759493670886,Exceptional
Heidenheim,2024-2025,15800000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.029746835443037974,Exceptional
Heidenheim,2024-2025,15800000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.007594936708860759,Exceptional
Heidenheim,2024-2025,15800000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.012025316455696202,Exceptional
Heidenheim,2024-2025,15800000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.008227848101265823,Exceptional
Heidenheim,2024-2025,15800000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.010126582278481013,Exceptional
Heidenheim,2024-2025,15800000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.046202531645569624,Exceptional
